"ObjectId","Lat","Lon","Alt","name","description","Street_Custom","Shared_Support?","Sign_Type","Suppport_Type","Support_Condition","Sign_Condition","Sign_Dimension","Sign_Dimension_Custom","Sign_Face_Direction","Sign_Backing_Material","Sign_Custom_Text","Sign_Mount_Height","Sign_Accessible?","Retro_ID","Barcode","R02_BG","R02_FG","R05_BG","R05_FG","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
274,43.37277842396725,-79.73501841060352,51.408740234375,"WPT 274","b2","0","No","s40","hydro pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","274","274_2017-10-24 10-48-27.png","/storage/emulated/0/MapIt/Pictures/b2/274/274_2017-10-24 10-48-27.png","2017-10-24-10-47-57","51.4087","0.4202"
273,43.372811976184494,-79.73503095538581,50.652880859375,"WPT 273","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-47-24","50.6529","0.4287"
272,43.372813599706205,-79.73502943944732,50.894580078125,"WPT 272","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-47-09","50.8946","0.4213"
271,43.37281261788303,-79.73503059576069,50.917529296875,"WPT 271","b2","Croydon and cornwall","No","yield","2in metal pole","Very Good","Fair","Default","","north","al","","79","Yes","89","","0","0","0","0","","","271","271_2017-10-24 10-45-53.png","/storage/emulated/0/MapIt/Pictures/b2/271/271_2017-10-24 10-45-53.png","2017-10-24-10-45-37","50.9175","0.4316"
270,43.37314784669343,-79.73457729567963,50.110400390625,"WPT 270","b2","1","No","kidplay","u channel","Very Good","Good","Default","","north","al","","72","Yes","88","","0","0","0","0","","","270","270_2017-10-24 10-43-36.png","/storage/emulated/0/MapIt/Pictures/b2/270/270_2017-10-24 10-43-36.png","2017-10-24-10-42-55","50.1104","0.4645"
269,43.3735904055884,-79.73385196382696,50.39775390625,"WPT 269","b2","0","Yes","yield","2in metal pole","Very Good","Very Good","Default","","south","al","","69","Yes","87","","0","0","0","0","","","","","","2017-10-24-10-40-37","50.3978","0.4596"
268,43.37359678678331,-79.73384040056044,52.14970703125,"WPT 268","b2","0","No","yieldtab","u channel","Good","Very Good","Default","","south","al","","61","Yes","86","","0","0","0","0","","","268","268_2017-10-24 10-39-43.png","/storage/emulated/0/MapIt/Pictures/b2/268/268_2017-10-24 10-39-43.png","2017-10-24-10-38-46","52.1497","0.4843"
267,43.37372660456458,-79.73395861706558,50.92509765625,"WPT 267","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-38-09","50.9251","0.4081"
266,43.373712060475555,-79.73398926344453,50.69267578125,"WPT 266","b2","Fairfax and Croydon","No","name","hydro pole","Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","266","266_2017-10-24 10-37-32.png","/storage/emulated/0/MapIt/Pictures/b2/266/266_2017-10-24 10-37-32.png","2017-10-24-10-37-21","50.6927","0.433"
265,43.37396489329603,-79.73370958237138,50.441943359375,"WPT 265","b2","1","No","s40b","hydro pole","Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","265","265_2017-10-24 10-36-23.png","/storage/emulated/0/MapIt/Pictures/b2/265/265_2017-10-24 10-36-23.png","2017-10-24-10-35-38","50.4419","0.4708"
264,43.374306770274416,-79.73316313297983,50.12138671875,"WPT 264","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-33-51","50.1214","0.4069"
263,43.37430473802215,-79.73316283793429,50.0291015625,"WPT 263","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-33-27","50.0291","0.442"
262,43.37431892406403,-79.7331673085755,49.169970703125,"WPT 262","b2","Croydon and Cornwall","No","stop","2in metal pole","Fair","Very Good","Default","","west","al","","79","Yes","85","","0","0","0","0","","","262","262_2017-10-24 10-31-19.png","/storage/emulated/0/MapIt/Pictures/b2/262/262_2017-10-24 10-31-19.png","2017-10-24-10-31-06","49.17","0.4949"
261,43.37401311046324,-79.73213047306672,51.418017578125,"WPT 261","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-29-13","51.418","0.541"
260,43.37402932133682,-79.73209965972092,49.061083984375,"WPT 260","b2","0","No","name","hydro pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","260","260_2017-10-24 10-29-07.png","/storage/emulated/0/MapIt/Pictures/b2/260/260_2017-10-24 10-29-07.png","2017-10-24-10-28-39","49.0611","0.75"
259,43.37423798691816,-79.73226161618186,50.567431640625,"WPT 259","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-27-58","50.5674","0.4961"
258,43.37423943366957,-79.73228496961929,50.442431640625,"WPT 258","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","2017-10-24-10-27-57","","","","2017-10-24-10-27-27","50.4424","0.5655"
257,43.374220762086225,-79.73226368983342,49.886279296875,"WPT 257","b2","Randolph and Cornwall and calvert","No","yield","2in metal pole","Very Good","Fair","Default","","west","al","","83","Yes","84","","0","0","0","0","","","257","257_2017-10-24 10-27-15.png","/storage/emulated/0/MapIt/Pictures/b2/257/257_2017-10-24 10-27-15.png","2017-10-24-10-25-25","49.8863","0.5598"
256,43.37433000431156,-79.73711106268456,52.06083984375,"WPT 256","b2","0","No","noparklr","hydro pole","Very Good","Good","Default","","west","al","","0","No","","","0","0","0","0","","","256","256_2017-10-24 10-20-33.png","/storage/emulated/0/MapIt/Pictures/b2/256/256_2017-10-24 10-20-33.png","2017-10-24-10-20-00","52.0608","0.7103"
255,43.37428678974811,-79.73717945804856,49.544482421875,"WPT 255","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","west","al","","86","Yes","83","","0","0","0","0","","","","","","2017-10-24-10-18-00","49.5445","0.671"
254,43.37428530914349,-79.73719420160887,49.35087890625,"WPT 254","b2","0","No","tab30","u channel","Very Good","Very Good","Default","","west","al","","65","Yes","82","","0","0","0","0","","","254","254_2017-10-24 10-17-47.png","/storage/emulated/0/MapIt/Pictures/b2/254/254_2017-10-24 10-17-47.png","2017-10-24-10-16-11","49.3509","1.5424"
253,43.374328085086745,-79.73727603043153,49.24248046875,"WPT 253","b2","0","No","noparkr","u channel","Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","253","253_2017-10-24 10-15-54.png","/storage/emulated/0/MapIt/Pictures/b2/253/253_2017-10-24 10-15-54.png","2017-10-24-10-15-29","49.2425","1.3227"
252,43.374406189267575,-79.73719972427716,51.554248046875,"WPT 252","b2","0","No","schoolahead","hydro pole","Good","Good","Default","","east","al","","0","No","","","0","0","0","0","","","252","252_2017-10-24 10-15-07.png","/storage/emulated/0/MapIt/Pictures/b2/252/252_2017-10-24 10-15-07.png","2017-10-24-10-14-27","51.5542","0.7333"
251,43.37450037592771,-79.73708749243815,50.857470703125,"WPT 251","b2","0","No","noparkl","u channel","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","251","251_2017-10-24 10-13-59.png","/storage/emulated/0/MapIt/Pictures/b2/251/251_2017-10-24 10-13-59.png","2017-10-24-10-13-18","50.8575","0.8408"
250,43.374596929621475,-79.73681188876617,48.895068359375,"WPT 250","b2","0","No","noparkl","u channel","Fair","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","250","250_2017-10-24 10-12-49.png","/storage/emulated/0/MapIt/Pictures/b2/250/250_2017-10-24 10-12-49.png","2017-10-24-10-12-14","48.8951","1.4085"
249,43.374464069112946,-79.73689589871537,50.3337890625,"WPT 249","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","Yes","","","0","0","0","0","","","","","","2017-10-24-10-11-33","50.3338","1.3615"
248,43.374466815246706,-79.73689791967263,48.194873046875,"WPT 248","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","Yes","","","0","0","0","0","","","","","","2017-10-24-10-11-17","48.1949","1.0651"
247,43.37451795223478,-79.73687951224929,39.439013671875,"WPT 247","b2","Kent and spruce","No","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","85","Yes","81","","0","0","0","0","","","247","247_2017-10-24 10-10-53.png","/storage/emulated/0/MapIt/Pictures/b2/247/247_2017-10-24 10-10-53.png","2017-10-24-10-09-36","39.439","1.7462"
