"ObjectId","Lat","Lon","Alt","name","description","Street Custom","Sign Names String","Support String","Sign Conditions String","Signs Sizes String","Signs Facing String","Signs Heights String","Signs RetroIDs String","Signs Backing String","Sign text","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
1179,43.35762351852827,-79.76621834446814,51.171923828125,"WPT 1179","b3","belvenia","nostoplr","ul","","","s","","","al","","","","1179","1179_2017-10-27 12-07-35.png","/storage/emulated/0/MapIt/Pictures/b3/1179/1179_2017-10-27 12-07-35.png","2017-10-27-12-07-29","51.1719","0.5609"
1178,43.35730022169264,-79.76592481745502,54.6189453125,"WPT 1178","b3","0","nostoplr n n customspeedtime","lv","gvvv","","nnwn","","","al","","","","1178","1178_2017-10-27 12-05-27.png","/storage/emulated/0/MapIt/Pictures/b3/1178/1178_2017-10-27 12-05-27.png","2017-10-27-12-05-21","54.6189","0.5864"
1177,43.357322603645116,-79.76576743320402,53.78154296875,"WPT 1177","b3","0","nostoplr","uv","","","s","","","al","","","","","","","2017-10-27-12-04-45","53.7815","0.6157"
1176,43.357139917125096,-79.76583485722404,56.43583984375,"WPT 1176","b3","Scarlett and belvenia","s","lv","","","w","","","al","","","2017-10-27-12-04-29","1176","1176_2017-10-27 12-03-44.png","/storage/emulated/0/MapIt/Pictures/b3/1176/1176_2017-10-27 12-03-44.png","2017-10-27-12-03-39","56.4358","0.7188"
1175,43.35695380103152,-79.7660515674088,55.541796875,"WPT 1175","b3","0","noparkr nostopl","uv","vg","","ww","89","630","al","","","","1175","1175_2017-10-27 12-02-35.png","/storage/emulated/0/MapIt/Pictures/b3/1175/1175_2017-10-27 12-02-35.png","2017-10-27-12-02-30","55.5418","0.7358"
1174,43.356817431742456,-79.7661802052171,56.06962890625,"WPT 1174","b3","0","noparklr","lv","g","","w","","","al","","","2017-10-27-12-02-19","1174","1174_2017-10-27 12-01-56.png","/storage/emulated/0/MapIt/Pictures/b3/1174/1174_2017-10-27 12-01-56.png","2017-10-27-12-01-50","56.0696","0.7381"
1173,43.35648775256868,-79.7666011550009,54.2830078125,"WPT 1173","b3","0","noparklr","lv","","","w","","","al","","","","1173","1173_2017-10-27 12-01-03.png","/storage/emulated/0/MapIt/Pictures/b3/1173/1173_2017-10-27 12-01-03.png","2017-10-27-12-00-58","54.283","0.6063"
1172,43.356164512712894,-79.76689480493405,56.568408203125,"WPT 1172","b3","0","noparklr","lv","","","w","","","al","","","","1172","1172_2017-10-27 12-00-23.png","/storage/emulated/0/MapIt/Pictures/b3/1172/1172_2017-10-27 12-00-23.png","2017-10-27-12-00-18","56.5684","0.6044"
1171,43.356384800878004,-79.76730444772875,56.670458984375,"WPT 1171","b3","Scarlett","noparkl","uv","","","n","","","al","","","","1171","1171_2017-10-27 11-59-45.png","/storage/emulated/0/MapIt/Pictures/b3/1171/1171_2017-10-27 11-59-45.png","2017-10-27-11-59-35","56.6705","0.5829"
1170,43.356962599324106,-79.7678834424496,56.536669921875,"WPT 1170","b3","Scarlett and Costello","s n","2f","","","en","","","al","","","2017-10-27-11-58-41","1170","1170_2017-10-27 11-58-09.png","/storage/emulated/0/MapIt/Pictures/b3/1170/1170_2017-10-27 11-58-09.png","2017-10-27-11-58-04","56.5367","0.6549"
1169,43.35675915052343,-79.76795325307285,55.91142578125,"WPT 1169","b3","Scarlett and Stephanie","s n n","lv","","","wnw","90","629","al","","","2017-10-27-11-57-25","1169","1169_2017-10-27 11-56-44.png","/storage/emulated/0/MapIt/Pictures/b3/1169/1169_2017-10-27 11-56-44.png","2017-10-27-11-56-38","55.9114","0.6571"
1168,43.355951245082,-79.76891845102728,57.877734375,"WPT 1168","b3","0","nostoplr","lv","","","n","","","al","","","","1168","1168_2017-10-27 11-53-51.png","/storage/emulated/0/MapIt/Pictures/b3/1168/1168_2017-10-27 11-53-51.png","2017-10-27-11-53-45","57.8777","0.8289"
1167,43.35626321750897,-79.76937910611196,56.5955078125,"WPT 1167","b3","0","nostoplr","lv","","","n","","","al","","","","1167","1167_2017-10-27 11-52-54.png","/storage/emulated/0/MapIt/Pictures/b3/1167/1167_2017-10-27 11-52-54.png","2017-10-27-11-52-49","56.5955","0.6438"
1166,43.35639995238853,-79.7693635001724,56.40849609375,"WPT 1166","b3","0","combonoparkrnostopl","uf","","","","86","628","al","","","","1166","1166_2017-10-27 11-51-50.png","/storage/emulated/0/MapIt/Pictures/b3/1166/1166_2017-10-27 11-51-50.png","2017-10-27-11-51-45","56.4085","0.5975"
1165,43.356197594964215,-79.76908346447453,55.927783203125,"WPT 1165","b3","longmoor","noparklr","ug","f","","s","","","al","","","","1165","1165_2017-10-27 11-51-01.png","/storage/emulated/0/MapIt/Pictures/b3/1165/1165_2017-10-27 11-51-01.png","2017-10-27-11-50-56","55.9278","0.9177"
1164,43.35616995027431,-79.7690506174531,55.06279296875,"WPT 1164","b3","0","crosstab","ug","lf","","ss","68 82","626 627","al","","","","1164","1164_2017-10-27 11-49-39.png","/storage/emulated/0/MapIt/Pictures/b3/1164/1164_2017-10-27 11-49-39.png","2017-10-27-11-49-34","55.0628","0.9211"
1163,43.35617247799564,-79.76894088942208,56.149951171875,"WPT 1163","b3","longmoor and stephanie","s n n","lv","","","enw","","","al","","","","1163","1163_2017-10-27 11-48-51.png","/storage/emulated/0/MapIt/Pictures/b3/1163/1163_2017-10-27 11-48-51.png","2017-10-27-11-48-45","56.15","0.8549"
1162,43.35661751871339,-79.76980774842559,57.0408203125,"WPT 1162","b3","0","nostoplr","lv","","","n","","","al","","","","1162","1162_2017-10-27 11-46-25.png","/storage/emulated/0/MapIt/Pictures/b3/1162/1162_2017-10-27 11-46-25.png","2017-10-27-11-46-19","57.0408","0.6327"
1161,43.35671889581954,-79.76975862272229,58.39189453125,"WPT 1161","b3","0","narrows","uv","","","s","75","625","al","","","","1161","1161_2017-10-27 11-45-19.png","/storage/emulated/0/MapIt/Pictures/b3/1161/1161_2017-10-27 11-45-19.png","2017-10-27-11-45-14","58.3919","0.5008"
1160,43.356914506054636,-79.76996869938193,59.583544921875,"WPT 1160","b3","0","seniortab man","uv","","","ss","60 77","623 624","al","","","","1160","1160_2017-10-27 11-43-21.png","/storage/emulated/0/MapIt/Pictures/b3/1160/1160_2017-10-27 11-43-21.png","2017-10-27-11-43-16","59.5835","0.7435"
1159,43.3573201478257,-79.7705770478733,59.04326171875,"WPT 1159","b3","0","curveright","uv","","","s","77","622","al","","","","1159","1159_2017-10-27 11-41-31.png","/storage/emulated/0/MapIt/Pictures/b3/1159/1159_2017-10-27 11-41-31.png","2017-10-27-11-41-26","59.0433","0.6323"
1158,43.35732317581642,-79.7706265574634,60.2419921875,"WPT 1158","b3","0","objectl","wg","","sm","s","22","","al","","","","1158","1158_2017-10-27 11-40-56.png","/storage/emulated/0/MapIt/Pictures/b3/1158/1158_2017-10-27 11-40-56.png","2017-10-27-11-40-51","60.242","0.5577"
1157,43.35752924713324,-79.77088333445317,60.417041015625,"WPT 1157","b3","0","kidplay nostoplr","uv","gv","","ss","55","621","al","","","","1157","1157_2017-10-27 11-39-35.png","/storage/emulated/0/MapIt/Pictures/b3/1157/1157_2017-10-27 11-39-35.png","2017-10-27-11-39-29","60.417","0.644"
1156,43.357469896875955,-79.77102816826846,59.689990234375,"WPT 1156","b3","0","noparkr nostopl","lv","","","nn","","","al","","","","1156","1156_2017-10-27 11-38-24.png","/storage/emulated/0/MapIt/Pictures/b3/1156/1156_2017-10-27 11-38-24.png","2017-10-27-11-38-18","59.69","0.7005"
1155,43.35735753586596,-79.77083775414758,60.263720703125,"WPT 1155","b3","0","objectl","wg","g","","n","","","al","","","","1155","1155_2017-10-27 11-37-42.png","/storage/emulated/0/MapIt/Pictures/b3/1155/1155_2017-10-27 11-37-42.png","2017-10-27-11-37-36","60.2637","0.4773"
1154,43.357327259263,-79.77081475437626,59.39384765625,"WPT 1154","b3","0","objectl","wv","","sm","w","22","","al","","","","1154","1154_2017-10-27 11-37-02.png","/storage/emulated/0/MapIt/Pictures/b3/1154/1154_2017-10-27 11-37-02.png","2017-10-27-11-36-57","59.3938","0.6626"
1153,43.357163541500086,-79.7705915315164,58.782763671875,"WPT 1153","b3","0","s40 nostoplr","lv","","","nn","82","620","al","","","","1153","1153_2017-10-27 11-35-54.png","/storage/emulated/0/MapIt/Pictures/b3/1153/1153_2017-10-27 11-35-54.png","2017-10-27-11-35-48","58.7828","0.5784"
1152,43.35801931728383,-79.77127842756818,59.0076171875,"WPT 1152","b3","0","combonoparklnostopr","ug","p","","s","","","al","","","","1152","1152_2017-10-27 11-32-46.png","/storage/emulated/0/MapIt/Pictures/b3/1152/1152_2017-10-27 11-32-46.png","2017-10-27-11-32-41","59.0076","0.9243"
1151,43.3578375571451,-79.771301276558,59.7751953125,"WPT 1151","b3","0","noparklr","lv","f","","n","","","al","","","","1151","1151_2017-10-27 11-32-04.png","/storage/emulated/0/MapIt/Pictures/b3/1151/1151_2017-10-27 11-32-04.png","2017-10-27-11-31-59","59.7752","1.1689"
1150,43.358229016231235,-79.77146251528757,62.83916015625,"WPT 1150","b3","0","narrows s40","lv","","","nn","82","619","al","","","","1150","1150_2017-10-27 11-30-31.png","/storage/emulated/0/MapIt/Pictures/b3/1150/1150_2017-10-27 11-30-31.png","2017-10-27-11-30-26","62.8392","1.1729"
1149,43.35842427256739,-79.77146640146384,63.381396484375,"WPT 1149","b3","0","noparkl nostopr","uf","","vl","nn","","","al","","","","1149","1149_2017-10-27 11-29-46.png","/storage/emulated/0/MapIt/Pictures/b3/1149/1149_2017-10-27 11-29-46.png","2017-10-27-11-29-41","63.3814","0.9458"
1148,43.35844076284684,-79.77149250679031,60.142626953125,"WPT 1148","b3","0","crosstab bikeman","uv","","","nn","68 84","617 618","al","","","","1148","1148_2017-10-27 11-27-38.png","/storage/emulated/0/MapIt/Pictures/b3/1148/1148_2017-10-27 11-27-38.png","2017-10-27-11-27-33","60.1426","0.6921"
1147,43.35897508779817,-79.77139760846876,60.776171875,"WPT 1147","b3","longmoor","noparklr","lv","p","","s","","","al","","","2017-10-27-11-27-18","1147","1147_2017-10-27 11-26-22.png","/storage/emulated/0/MapIt/Pictures/b3/1147/1147_2017-10-27 11-26-22.png","2017-10-27-11-26-16","60.7762","0.4814"
1146,43.35876371373797,-79.7715554781098,62.0671875,"WPT 1146","b3","0","customblindchild nostopl","ul","ff","","nn","69","616","al","","","","1146","1146_2017-10-27 11-24-42.png","/storage/emulated/0/MapIt/Pictures/b3/1146/1146_2017-10-27 11-24-42.png","2017-10-27-11-24-37","62.0672","0.4937"
1145,43.359220103142434,-79.77127578794716,60.65751953125,"WPT 1145","b3","0","noparkltime nostopr","uv","vg","","ww","81","615","al","","","","1145","1145_2017-10-27 11-21-58.png","/storage/emulated/0/MapIt/Pictures/b3/1145/1145_2017-10-27 11-21-58.png","2017-10-27-11-21-52","60.6575","0.5199"
1144,43.35919842464227,-79.77134518447383,61.88603515625,"WPT 1144","b3","0","n noexit","lv","gv","","nw","","","al","","","2017-10-27-11-21-47","1144","1144_2017-10-27 11-21-28.png","/storage/emulated/0/MapIt/Pictures/b3/1144/1144_2017-10-27 11-21-28.png","2017-10-27-11-21-17","61.886","0.7647"
1143,43.35933115739863,-79.77140581534513,58.64189453125,"WPT 1143","b3","Claire and longmoor","noparklr","lv","p","","s","","","al","","","","1143","1143_2017-10-27 11-20-39.png","/storage/emulated/0/MapIt/Pictures/b3/1143/1143_2017-10-27 11-20-39.png","2017-10-27-11-20-34","58.6419","0.5945"
1142,43.359294814820714,-79.77133295177009,60.421923828125,"WPT 1142","b3","0","s","ug","","","e","90","614","al","","","","1142","1142_2017-10-27 11-19-42.png","/storage/emulated/0/MapIt/Pictures/b3/1142/1142_2017-10-27 11-19-42.png","2017-10-27-11-19-37","60.4219","0.5004"
1141,43.359289050911684,-79.77126215684802,59.59599609375,"WPT 1141","b3","0","noparklrtime nostopl","uv","","","ss","81","613","al","","","","1141","1141_2017-10-27 11-18-46.png","/storage/emulated/0/MapIt/Pictures/b3/1141/1141_2017-10-27 11-18-46.png","2017-10-27-11-18-40","59.596","0.5359"
1140,43.35929075988588,-79.77094809288792,59.56572265625,"WPT 1140","b3","0","noparktime","ug","","","s","","","al","","","","1140","1140_2017-10-27 11-18-09.png","/storage/emulated/0/MapIt/Pictures/b3/1140/1140_2017-10-27 11-18-09.png","2017-10-27-11-18-03","59.5657","0.5749"
1139,43.35939099290226,-79.77054124869574,60.086962890625,"WPT 1139","b3","0","bothsidetab noparklrtime","uf","","","ee","","","al","","","","1139","1139_2017-10-27 11-17-19.png","/storage/emulated/0/MapIt/Pictures/b3/1139/1139_2017-10-27 11-17-19.png","2017-10-27-11-17-13","60.087","0.5045"
1138,43.35937763113088,-79.77017953182076,59.4890625,"WPT 1138","b3","0","bothsidetab noparklrtime","lv","gv","","ww","","","al","","","","1138","1138_2017-10-27 11-16-29.png","/storage/emulated/0/MapIt/Pictures/b3/1138/1138_2017-10-27 11-16-29.png","2017-10-27-11-16-24","59.4891","0.7594"
1137,43.359232707363844,-79.77076847007993,60.1609375,"WPT 1137","b3","claire","bothsidetab noparktime","lv","","","nn","","","al","","","2017-10-27-11-15-52","1137","1137_2017-10-27 11-14-49.png","/storage/emulated/0/MapIt/Pictures/b3/1137/1137_2017-10-27 11-14-49.png","2017-10-27-11-14-43","60.1609","0.806"
1136,43.35978357908243,-79.77145313597794,58.974658203125,"WPT 1136","b3","0","noparklr","lv","l","","s","","","al","","","","1136","1136_2017-10-27 11-13-22.png","/storage/emulated/0/MapIt/Pictures/b3/1136/1136_2017-10-27 11-13-22.png","2017-10-27-11-13-17","58.9747","0.6698"
1135,43.36011109062474,-79.77140828699521,61.14580078125,"WPT 1135","b3","0","","max40tab schooltip n n","gvvv","","wwnw","","","al","","","","","","","2017-10-27-11-11-30","61.1458","0.6421"
1134,43.36004517722631,-79.77157110140433,61.4392578125,"WPT 1134","b3","0","s40","uv","","","n","75","612","al","","","","1134","1134_2017-10-27 11-10-34.png","/storage/emulated/0/MapIt/Pictures/b3/1134/1134_2017-10-27 11-10-34.png","2017-10-27-11-10-28","61.4393","0.8278"
1133,43.360149416065724,-79.7715769544302,61.154345703125,"WPT 1133","b3","0","nostopr","uv","","","n","","","al","","","","1133","1133_2017-10-27 11-09-55.png","/storage/emulated/0/MapIt/Pictures/b3/1133/1133_2017-10-27 11-09-55.png","2017-10-27-11-09-49","61.1543","0.8822"
1132,43.36045410420866,-79.7715854702401,62.114794921875,"WPT 1132","b3","0","kidplay","uv","","","n","85","611","al","","","","1132","1132_2017-10-27 11-08-57.png","/storage/emulated/0/MapIt/Pictures/b3/1132/1132_2017-10-27 11-08-57.png","2017-10-27-11-08-43","62.1148","0.5321"
1131,43.360628598284165,-79.77147293072449,60.06083984375,"WPT 1131","b3","0","rw alltab s","uv","fvv","","sss","44 81 86","608 609 610","al","","","","1131","1131_2017-10-26 18-48-41.png","/storage/emulated/0/MapIt/Pictures/b3/1131/1131_2017-10-26 18-48-41.png","2017-10-26-18-48-36","60.0608","0.5719"
1130,43.360574519088914,-79.77161075920412,60.363818359375,"WPT 1130","b3","0","noparklr","","p","","e","","","al","","","","1130","1130_2017-10-26 18-47-59.png","/storage/emulated/0/MapIt/Pictures/b3/1130/1130_2017-10-26 18-47-59.png","2017-10-26-18-47-54","60.3638","0.4759"
1129,43.36060478950367,-79.77161362753941,59.873095703125,"WPT 1129","b3","0","rw alltab s","uv","","","sss","38 80","606 607","al","","","","1129","1129_2017-10-26 18-46-24.png","/storage/emulated/0/MapIt/Pictures/b3/1129/1129_2017-10-26 18-46-24.png","2017-10-26-18-46-20","59.8731","0.6326"
1128,43.36062786111961,-79.77166686270357,59.50810546875,"WPT 1128","b3","0","alltab s n n","lv","gfvp","","wwnw","","","al","","","","1128","1128_2017-10-26 18-45-33.png","/storage/emulated/0/MapIt/Pictures/b3/1128/1128_2017-10-26 18-45-33.png","2017-10-26-18-45-29","59.5081","0.5783"
1127,43.36064207025538,-79.77178339447892,60.073779296875,"WPT 1127","b3","0","combonoparkrnostopl","uv","f","","w","","","al","","","","1127","1127_2017-10-26 18-44-52.png","/storage/emulated/0/MapIt/Pictures/b3/1127/1127_2017-10-26 18-44-52.png","2017-10-26-18-44-47","60.0738","0.6594"
1126,43.36074144624581,-79.771692137836,59.355517578125,"WPT 1126","b3","0","s40 notruck","uv","gv","","ee","51 84","604 605","al","","","","1126","1126_2017-10-26 18-43-01.png","/storage/emulated/0/MapIt/Pictures/b3/1126/1126_2017-10-26 18-43-01.png","2017-10-26-18-42-56","59.3555","0.5584"
1125,43.36079211352808,-79.77160610419742,59.948291015625,"WPT 1125","b3","0","rw alltab s","uv","fvv","","nnn","42 85 91","601","al","","","","1125","1125_2017-10-26 18-40-41.png","/storage/emulated/0/MapIt/Pictures/b3/1125/1125_2017-10-26 18-40-41.png","2017-10-26-18-40-37","59.9483","0.5548"
1124,43.36078630650354,-79.77148009545454,59.3650390625,"WPT 1124","b3","0","rw alltab s","uv","","","nnn","43 84 92","598 599 600","al","","","","1124","1124_2017-10-26 18-38-29.png","/storage/emulated/0/MapIt/Pictures/b3/1124/1124_2017-10-26 18-38-29.png","2017-10-26-18-38-24","59.365","0.5137"
1123,43.360711517348136,-79.77146784075921,58.95634765625,"WPT 1123","b3","0","noparklr","lv","","","w","","","al","","","","1123","1123_2017-10-26 18-37-58.png","/storage/emulated/0/MapIt/Pictures/b3/1123/1123_2017-10-26 18-37-58.png","2017-10-26-18-37-54","58.9563","0.6274"
1122,43.3606229221823,-79.77147706883261,59.854541015625,"WPT 1122","b3","Flemish and longmoor","rw alltab s","uv","lvv","","sss","44 81 87","595 596 597","al","","","","1122","1122_2017-10-26 18-35-50.png","/storage/emulated/0/MapIt/Pictures/b3/1122/1122_2017-10-26 18-35-50.png","2017-10-26-18-35-46","59.8545","0.5588"
1121,43.36027637982352,-79.77145382372873,58.628955078125,"WPT 1121","b3","0","s40","uv","","","s","78","594","al","","","","1121","1121_2017-10-26 18-34-23.png","/storage/emulated/0/MapIt/Pictures/b3/1121/1121_2017-10-26 18-34-23.png","2017-10-26-18-34-18","58.629","0.4672"
1120,43.36023678569836,-79.77141186025074,58.592578125,"WPT 1120","b3","0","noparklr","lv","","","w","","","al","","","","1120","1120_2017-10-26 18-33-54.png","/storage/emulated/0/MapIt/Pictures/b3/1120/1120_2017-10-26 18-33-54.png","2017-10-26-18-33-49","58.5926","0.5904"
1119,43.360212045857224,-79.77134566855966,58.8640625,"WPT 1119","b3","longmoor and belvenia","s ","uv","91","","e","91","593","al","","","","1119","1119_2017-10-26 18-32-21.png","/storage/emulated/0/MapIt/Pictures/b3/1119/1119_2017-10-26 18-32-21.png","2017-10-26-18-32-16","58.8641","0.6105"
1118,43.35802056410466,-79.77449981366408,58.812548828125,"WPT 1118","b3","wilene","n","2v","","","n","","","al","","","","1118","1118_2017-10-26 18-24-18.png","/storage/emulated/0/MapIt/Pictures/b3/1118/1118_2017-10-26 18-24-18.png","2017-10-26-18-24-14","58.8125","0.4993"
1117,43.35935895237435,-79.77468396446056,62.314990234375,"WPT 1117","b3","0","s40","uv","","","e","81","592","al","","","","1117","1117_2017-10-26 18-20-33.png","/storage/emulated/0/MapIt/Pictures/b3/1117/1117_2017-10-26 18-20-33.png","2017-10-26-18-20-29","62.315","0.5282"
1116,43.35960780713776,-79.77425542707533,61.108203125,"WPT 1116","b3","0","s40 noparkl","lv","","","sw","75","591","al","","","","1116","1116_2017-10-26 18-18-48.png","/storage/emulated/0/MapIt/Pictures/b3/1116/1116_2017-10-26 18-18-48.png","2017-10-26-18-18-43","61.1082","0.5143"
1115,43.359249680772336,-79.7746395138638,61.547900390625,"WPT 1115","b3","flemish","noparklr","lv","","","w","","","al","","","","1115","1115_2017-10-26 18-17-49.png","/storage/emulated/0/MapIt/Pictures/b3/1115/1115_2017-10-26 18-17-49.png","2017-10-26-18-17-45","61.5479","0.5318"
1114,43.35892351696384,-79.77498717722119,61.061328125,"WPT 1114","b3","0","noparklr","lv","","","w","","","al","","","","1114","1114_2017-10-26 18-16-54.png","/storage/emulated/0/MapIt/Pictures/b3/1114/1114_2017-10-26 18-16-54.png","2017-10-26-18-16-50","61.0613","0.8285"
1113,43.35885766345473,-79.77499726298447,61.80205078125,"WPT 1113","b3","0","s","uv","","","s","86","590","al","","","","1113","1113_2017-10-26 18-15-52.png","/storage/emulated/0/MapIt/Pictures/b3/1113/1113_2017-10-26 18-15-52.png","2017-10-26-18-15-47","61.8021","0.9262"
1112,43.35877180429816,-79.77517151388201,61.82060546875,"WPT 1112","b3","0","n n","2l","","","nw","","","al","","","","1112","1112_2017-10-26 18-15-18.png","/storage/emulated/0/MapIt/Pictures/b3/1112/1112_2017-10-26 18-15-18.png","2017-10-26-18-15-14","61.8206","0.566"
1111,43.35872310652121,-79.77519454789217,61.9490234375,"WPT 1111","b3","wilene and flemish","combonoparkrnostopl","ul","l","","w","","","al","","","","1111","1111_2017-10-26 18-14-28.png","/storage/emulated/0/MapIt/Pictures/b3/1111/1111_2017-10-26 18-14-28.png","2017-10-26-18-14-24","61.949","0.6157"
1110,43.35866524754147,-79.77561930024967,60.91728515625,"WPT 1110","b3","0","s40","uv","","","s","77","589","al","","","2017-10-26-18-12-22","1110","1110_2017-10-26 18-11-51.png","/storage/emulated/0/MapIt/Pictures/b3/1110/1110_2017-10-26 18-11-51.png","2017-10-26-18-11-46","60.9173","0.7725"
1109,43.35859353653632,-79.77568233762759,60.46171875,"WPT 1109","b3","Flemish and artreva","s n n","lv","","","nnw","89","588","al","","","","","","","2017-10-26-18-10-20","60.4617","0.6923"
1108,43.35933950941035,-79.77605349184887,61.25029296875,"WPT 1108","b3","0","s40","uv","","","w","82","587","al","","","","1108","1108_2017-10-26 18-07-29.png","/storage/emulated/0/MapIt/Pictures/b3/1108/1108_2017-10-26 18-07-29.png","2017-10-26-18-07-24","61.2503","0.5907"
1107,43.35921192273054,-79.77631829037455,59.492724609375,"WPT 1107","b3","0","noexit","lv","","","s","","","al","","","","1107","1107_2017-10-26 18-06-49.png","/storage/emulated/0/MapIt/Pictures/b3/1107/1107_2017-10-26 18-06-49.png","2017-10-26-18-06-44","59.4927","0.6122"
1106,43.359132732215585,-79.77624218132587,58.62626953125,"WPT 1106","b3","0","n n","2v","","","nw","","","al","","","","1106","1106_2017-10-26 18-06-26.png","/storage/emulated/0/MapIt/Pictures/b3/1106/1106_2017-10-26 18-06-26.png","2017-10-26-18-06-21","58.6263","0.6127"
1105,43.36030611410297,-79.77652132773619,63.082080078125,"WPT 1105","b3","0","s40","uv","","","w","79","585","al","","","","1105","1105_2017-10-26 18-03-51.png","/storage/emulated/0/MapIt/Pictures/b3/1105/1105_2017-10-26 18-03-51.png","2017-10-26-18-03-46","63.0821","0.7127"
1104,43.36045437424946,-79.77650918919244,62.08232421875,"WPT 1104","b3","1","s40","uv","","","e","79","585","al","","","","1104","1104_2017-10-26 18-02-40.png","/storage/emulated/0/MapIt/Pictures/b3/1104/1104_2017-10-26 18-02-40.png","2017-10-26-18-02-36","62.0823","0.7274"
1103,43.360138506392104,-79.77396787768521,65.30302734375,"WPT 1103","b3","0","rw alltab s","uv","pgv","","nnn","40 85 89","582 583 584","al","","","","1103","1103_2017-10-26 17-59-14.png","/storage/emulated/0/MapIt/Pictures/b3/1103/1103_2017-10-26 17-59-14.png","2017-10-26-17-59-10","65.303","0.9807"
1102,43.36003451142187,-79.77381517856156,61.819384765625,"WPT 1102","b3","0","rw alltab s","uv","lvv","","www","44 86 90","579 580 581","al","","","2017-10-26-17-57-59","1102","1102_2017-10-26 17-57-09.png","/storage/emulated/0/MapIt/Pictures/b3/1102/1102_2017-10-26 17-57-09.png","2017-10-26-17-57-04","61.8194","0.9754"
1101,43.3601049243689,-79.77373384299608,63.899951171875,"WPT 1101","b3","0","noparklr n n","lv","fvv","","enw","","","al","","","","1101","1101_2017-10-26 17-56-28.png","/storage/emulated/0/MapIt/Pictures/b3/1101/1101_2017-10-26 17-56-28.png","2017-10-26-17-56-23","63.9","1.4918"
1100,43.36017565823204,-79.77368884085445,61.904345703125,"WPT 1100","b3","0","rw alltab s","uv","","","nnn","47 84 91","576","al","","","","1100","1100_2017-10-26 17-54-35.png","/storage/emulated/0/MapIt/Pictures/b3/1100/1100_2017-10-26 17-54-35.png","2017-10-26-17-54-30","61.9043","0.705"
1099,43.36037863210913,-79.77352533271005,61.31767578125,"WPT 1099","b3","0","warn30 curveright noparklr","lv","","","ssw","66 86","574 575","al","","","","1099","1099_2017-10-26 17-52-40.png","/storage/emulated/0/MapIt/Pictures/b3/1099/1099_2017-10-26 17-52-40.png","2017-10-26-17-52-35","61.3177","0.9531"
1098,43.36023929450221,-79.77378479053368,62.0974609375,"WPT 1098","b3","Flemish and artreva","rw alltab s","uv","pvl","","nnn","44 82 86","571 572 573","al","","","","1098","1098_2017-10-26 17-49-37.png","/storage/emulated/0/MapIt/Pictures/b3/1098/1098_2017-10-26 17-49-37.png","2017-10-26-17-49-32","62.0975","0.7596"
1097,43.36061200952827,-79.77299919672441,60.080126953125,"WPT 1097","b3","0","noparklr","lv","","","w","","","al","","","","1097","1097_2017-10-26 17-47-04.png","/storage/emulated/0/MapIt/Pictures/b3/1097/1097_2017-10-26 17-47-04.png","2017-10-26-17-46-59","60.0801","0.838"
1096,43.36071377658391,-79.77328902327099,60.754443359375,"WPT 1096","b3","Flemish and Auburn","s n n","lv","pgg","","nnw","80","570","al","","","2017-10-26-17-46-37","1096","1096_2017-10-26 17-45-17.png","/storage/emulated/0/MapIt/Pictures/b3/1096/1096_2017-10-26 17-45-17.png","2017-10-26-17-45-12","60.7544","1.0051"
1095,43.36115553701438,-79.77348144755706,57.888232421875,"WPT 1095","b3","0","noexit n n","lv","","","wnw","","","al","","","","1095","1095_2017-10-26 17-43-17.png","/storage/emulated/0/MapIt/Pictures/b3/1095/1095_2017-10-26 17-43-17.png","2017-10-26-17-43-13","57.8882","0.7129"
1094,43.36252779832466,-79.7740599662593,64.254931640625,"WPT 1094","b3","0","n n","lv","","","nw","","","al","","","","1094","1094_2017-10-26 17-41-42.png","/storage/emulated/0/MapIt/Pictures/b3/1094/1094_2017-10-26 17-41-42.png","2017-10-26-17-41-37","64.2549","0.6724"
1093,43.362461672876634,-79.7723116233883,63.137255859375,"WPT 1093","b3","0","neighbourhoodwatch","lv","l","","s","84","569","al","","","2017-10-26-17-40-19","1093","1093_2017-10-26 17-39-40.png","/storage/emulated/0/MapIt/Pictures/b3/1093/1093_2017-10-26 17-39-40.png","2017-10-26-17-39-36","63.1373","0.6541"
1092,43.362297852937445,-79.77176996591515,63.787646484375,"WPT 1092","b3","longmoor and Auburn","s","uv","","","w","86","568","al","","","","1092","1092_2017-10-26 17-37-18.png","/storage/emulated/0/MapIt/Pictures/b3/1092/1092_2017-10-26 17-37-18.png","2017-10-26-17-37-14","63.7876","0.9523"
1091,43.36196741011463,-79.77165543851879,59.001513671875,"WPT 1091","b3","0","noparkr neighbourhoodwatch","ul","ll","","nn","72 84","566 567","al","","","","1091","1091_2017-10-26 17-35-02.png","/storage/emulated/0/MapIt/Pictures/b3/1091/1091_2017-10-26 17-35-02.png","2017-10-26-17-34-57","59.0015","0.9804"
1090,43.362009297711666,-79.77149760588145,62.4236328125,"WPT 1090","b3","0","s40","lv","","","s","","","al","","","","1090","1090_2017-10-26 17-34-27.png","/storage/emulated/0/MapIt/Pictures/b3/1090/1090_2017-10-26 17-34-27.png","2017-10-26-17-34-22","62.4236","1.1583"
