"ObjectId","Lat","Lon","Alt","name","description","Street_Custom","Shared_Support?","Sign_Type","Suppport_Type","Support_Condition","Sign_Condition","Sign_Dimension","Sign_Dimension_Custom","Sign_Face_Direction","Sign_Backing_Material","Sign_Custom_Text","Sign_Mount_Height","Sign_Accessible?","Retro_ID","Barcode","R02_BG","R02_FG","R05_BG","R05_FG","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
565,43.3665864266859,-79.74698236116456,54.327197265625,"WPT 565","b2","0","Yes","kidplay","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-12-03-15","54.3272","0.5757"
564,43.366575067200756,-79.74698273249669,51.91142578125,"WPT 564","b2","0","No","noparktime","streetlight pole","Very Good","Very Good","Default","","west","al","","87","Yes","248","","0","0","0","0","","","564","564_2017-10-25 12-02-00.png","/storage/emulated/0/MapIt/Pictures/b2/564/564_2017-10-25 12-02-00.png","2017-10-25-12-01-56","51.9114","0.5332"
563,43.366351144161854,-79.74703294794563,53.17119140625,"WPT 563","b2","0","No","schoolahead","u channel","Very Good","Good","Default","","west","al","","76","Yes","247","","0","0","0","0","","","563","563_2017-10-25 12-00-30.png","/storage/emulated/0/MapIt/Pictures/b2/563/563_2017-10-25 12-00-30.png","2017-10-25-12-00-23","53.1712","0.6903"
562,43.366246146685626,-79.7467232674735,53.049365234375,"WPT 562","b2","0","Yes","noparktimes","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-59-24","53.0494","0.8444"
561,43.36625033285782,-79.74672773092607,51.63408203125,"WPT 561","b2","0","Yes","rightturn","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-58-53","51.6341","1.0841"
560,43.366233037086204,-79.74674145967947,53.592333984375,"WPT 560","b2","0","No","warn20","streetlight pole","Very Good","Very Good","Default","","south","al","","70","Yes","246","","0","0","0","0","","","560","560_2017-10-25 11-57-58.png","/storage/emulated/0/MapIt/Pictures/b2/560/560_2017-10-25 11-57-58.png","2017-10-25-11-57-51","53.5923","0.844"
559,43.36593883863952,-79.74625824475697,53.889697265625,"WPT 559","b2","0","Yes","noparklr","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-54-25","53.8897","0.6707"
558,43.36594611594046,-79.7462554006961,53.31767578125,"WPT 558","b2","0","Yes","n2","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-54-10","53.3177","0.6408"
557,43.36595051094446,-79.74626032618471,54.250048828125,"WPT 557","b2","0","No","school","streetlight pole","Very Good","Very Good","Default","","south","al","","79","Yes","245","","0","0","0","0","","","557","557_2017-10-25 11-53-15.png","/storage/emulated/0/MapIt/Pictures/b2/557/557_2017-10-25 11-53-15.png","2017-10-25-11-53-11","54.25","0.6388"
556,43.3658170264398,-79.74633358627034,52.042041015625,"WPT 556","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","85","Yes","244","","0","0","0","0","","","","","","2017-10-25-11-52-05","52.042","0.6928"
555,43.36581940847918,-79.7463329272141,50.751513671875,"WPT 555","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","79","Yes","243","","0","0","0","0","","","","","","2017-10-25-11-51-25","50.7515","0.6971"
554,43.36583241591052,-79.74631145015519,50.69365234375,"WPT 554","b2","0","No","redwhite","u channel","Very Good","Good","Default","","south","al","","43","Yes","242","","0","0","0","0","","","554","554_2017-10-25 11-50-10.png","/storage/emulated/0/MapIt/Pictures/b2/554/554_2017-10-25 11-50-10.png","2017-10-25-11-50-07","50.6937","1.0084"
553,43.365842824149695,-79.74647916252616,57.623095703125,"WPT 553","b2","0","Yes","bikeroute","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-49-37","57.6231","0.7059"
552,43.365831168805926,-79.7464767876645,55.96806640625,"WPT 552","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-49-24","55.9681","1.1507"
551,43.365837409062806,-79.74642080173726,52.16484375,"WPT 551","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","91","Yes","241","","0","0","0","0","","","","","","2017-10-25-11-48-31","52.1648","0.5571"
550,43.365839986092396,-79.74643423868656,51.354541015625,"WPT 550","b2","0","No","redwhite","u channel","Very Good","Fair","Default","","south","al","","44","Yes","241","","0","0","0","0","","","","","","2017-10-25-11-47-34","51.3545","0.6593"
549,43.365941781084985,-79.74650913675941,52.133837890625,"WPT 549","b2","0","No","school","streetlight pole","Very Good","Very Good","Default","","north","al","","71","Yes","240","","0","0","0","0","","","549","549_2017-10-25 11-46-19.png","/storage/emulated/0/MapIt/Pictures/b2/549/549_2017-10-25 11-46-19.png","2017-10-25-11-46-15","52.1338","0.7419"
548,43.365964874070414,-79.74648823591451,52.936328125,"WPT 548","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","north","al","","92","Yes","239","","0","0","0","0","","","","","","2017-10-25-11-45-22","52.9363","0.6645"
547,43.36596133859712,-79.74648175519542,52.01005859375,"WPT 547","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","north","al","","85","Yes","238","","0","0","0","0","","","","","","2017-10-25-11-44-41","52.0101","1.2411"
546,43.365965421891815,-79.74650597264554,52.624560546875,"WPT 546","b2","0","Yes","redwhite","2in metal pole","Very Good","Good","Default","","north","al","","47","Yes","237","","0","0","0","0","","","546","546_2017-10-25 11-43-58.png","/storage/emulated/0/MapIt/Pictures/b2/546/546_2017-10-25 11-43-58.png","2017-10-25-11-43-48","52.6246","0.7557"
545,43.36608133804657,-79.746485641459,53.662646484375,"WPT 545","b2","0","Yes","noparktime","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-42-56","53.6626","0.7743"
544,43.366101021095346,-79.7464945403899,52.26982421875,"WPT 544","b2","meadowhill","No","school40","u channel","Very Good","Good","Default","","south","al","","70","Yes","236","","0","0","0","0","","2017-10-25-12-03-45","544","544_2017-10-25 11-42-11.png","/storage/emulated/0/MapIt/Pictures/b2/544/544_2017-10-25 11-42-11.png","2017-10-25-11-41-50","52.2698","0.7955"
543,43.3660551091034,-79.74643324352837,51.623828125,"WPT 543","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","west","al","","89","Yes","235","","0","0","0","0","","","","","","2017-10-25-11-39-44","51.6238","0.9296"
542,43.36606194072829,-79.74642783158924,52.05693359375,"WPT 542","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","west","al","","81","Yes","234","","0","0","0","0","","","","","","2017-10-25-11-38-26","52.0569","0.7622"
541,43.36605243684426,-79.74644394258576,51.42900390625,"WPT 541","b2","0","No","redwhite","u channel","Very Good","Very Good","Default","","west","al","","47","Yes","233","","0","0","0","0","","2017-10-25-11-37-51","541","541_2017-10-25 11-37-03.png","/storage/emulated/0/MapIt/Pictures/b2/541/541_2017-10-25 11-37-03.png","2017-10-25-11-36-59","51.429","0.6859"
540,43.36605469121696,-79.74631016616877,51.6716796875,"WPT 540","b2","0","Yes","stop","2in metal pole","Very Good","Fair","Default","","east","al","","88","Yes","232","","0","0","0","0","","","","","","2017-10-25-11-35-45","51.6717","0.6662"
539,43.366059183671496,-79.74632032661975,52.452197265625,"WPT 539","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","east","al","","67","Yes","231","","0","0","0","0","","","","","","2017-10-25-11-34-24","52.4522","0.5806"
538,43.36606637084333,-79.7463110147055,51.952197265625,"WPT 538","b2","spruce and meadowhill","No","redwhite","2in metal pole","Very Good","Fair","Default","","east","al","","29","Yes","230","","0","0","0","0","","","538","538_2017-10-25 11-33-17.png","/storage/emulated/0/MapIt/Pictures/b2/538/538_2017-10-25 11-33-17.png","2017-10-25-11-33-13","51.9522","0.555"
537,43.3661449738247,-79.74623839810556,52.631396484375,"WPT 537","b2","0","No","school","u channel","Very Good","Very Good","Default","","east","al","","77","Yes","229","","0","0","0","0","","","537","537_2017-10-25 11-31-55.png","/storage/emulated/0/MapIt/Pictures/b2/537/537_2017-10-25 11-31-55.png","2017-10-25-11-31-50","52.6314","0.5407"
536,43.36662205000266,-79.7456862207473,51.934130859375,"WPT 536","b2","0","Yes","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","536","536_2017-10-25 11-30-13.png","/storage/emulated/0/MapIt/Pictures/b2/536/536_2017-10-25 11-30-13.png","2017-10-25-11-30-07","51.9341","0.7805"
535,43.366797385961945,-79.74568102667763,52.035693359375,"WPT 535","b2","0","No","schoolahead","u channel","Very Good","Very Good","Default","","east","al","","78","Yes","228","","0","0","0","0","","","535","535_2017-10-25 11-28-28.png","/storage/emulated/0/MapIt/Pictures/b2/535/535_2017-10-25 11-28-28.png","2017-10-25-11-28-23","52.0357","0.5759"
534,43.36688244243214,-79.74545804645095,50.65458984375,"WPT 534","b2","0","Yes","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","534","534_2017-10-25 11-27-53.png","/storage/emulated/0/MapIt/Pictures/b2/534/534_2017-10-25 11-27-53.png","2017-10-25-11-27-47","50.6546","0.4749"
533,43.367189110193976,-79.74514765473396,49.22197265625,"WPT 533","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","533","533_2017-10-25 11-26-50.png","/storage/emulated/0/MapIt/Pictures/b2/533/533_2017-10-25 11-26-50.png","2017-10-25-11-26-46","49.222","0.5433"
532,43.367436901284236,-79.74483719954151,50.083544921875,"WPT 532","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","532","532_2017-10-25 11-25-44.png","/storage/emulated/0/MapIt/Pictures/b2/532/532_2017-10-25 11-25-44.png","2017-10-25-11-25-40","50.0835","0.5925"
531,43.367676114765345,-79.74451353131008,49.5037109375,"WPT 531","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","531","531_2017-10-25 11-24-45.png","/storage/emulated/0/MapIt/Pictures/b2/531/531_2017-10-25 11-24-45.png","2017-10-25-11-24-42","49.5037","0.5245"
530,43.36792120043083,-79.74419170238798,51.77080078125,"WPT 530","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","91","Yes","227","","0","0","0","0","","","","","","2017-10-25-11-23-15","51.7708","0.6229"
529,43.367917239196686,-79.74418040685669,50.272998046875,"WPT 529","b2","0","Yes","alltab","2in metal pole","Very Good","Good","Default","","north","al","","84","Yes","226","","0","0","0","0","","","","","","2017-10-25-11-22-39","50.273","0.5194"
528,43.367913532969396,-79.74418452492864,50.196337890625,"WPT 528","b2","0","Yes","redwhite","2in metal pole","Very Good","Fair","Default","","west","al","","47","Yes","225","","0","0","0","0","","","528","528_2017-10-25 11-22-00.png","/storage/emulated/0/MapIt/Pictures/b2/528/528_2017-10-25 11-22-00.png","2017-10-25-11-21-53","50.1963","0.5033"
527,43.367903527992894,-79.7441069951019,51.25517578125,"WPT 527","b2","0","Yes","n2","streetlight pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","527","527_2017-10-25 11-20-57.png","/storage/emulated/0/MapIt/Pictures/b2/527/527_2017-10-25 11-20-57.png","2017-10-25-11-20-50","51.2552","0.5708"
526,43.367933405022086,-79.74393600019175,49.760791015625,"WPT 526","b2","0","No","noparklr","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","526","526_2017-10-25 11-20-16.png","/storage/emulated/0/MapIt/Pictures/b2/526/526_2017-10-25 11-20-16.png","2017-10-25-11-20-08","49.7608","0.5"
525,43.36796493297334,-79.74398958914026,49.063525390625,"WPT 525","b2","0","Yes","stop","2in metal pole","Very Good","Good","30x30","","south","al","","79","Yes","224","","0","0","0","0","","","","","","2017-10-25-11-19-14","49.0635","0.5083"
524,43.36797035569816,-79.74399313332106,51.074755859375,"WPT 524","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","74","Yes","223","","0","0","0","0","","","","","","2017-10-25-11-18-27","51.0748","0.5191"
523,43.367969119006375,-79.7439744221665,51.44609375,"WPT 523","b2","0","Yes","redwhite","u channel","Very Good","Good","Default","","south","al","","29","Yes","222","","0","0","0","0","","","523","523_2017-10-25 11-17-38.png","/storage/emulated/0/MapIt/Pictures/b2/523/523_2017-10-25 11-17-38.png","2017-10-25-11-17-31","51.4461","0.6348"
522,43.368040871261655,-79.74400232876178,50.462451171875,"WPT 522","b2","0","Yes","noparkl","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-16-40","50.4625","0.4801"
521,43.36804808572924,-79.74399672452455,52.076708984375,"WPT 521","b2","0","Yes","nostopr","2in metal pole","Very Good","Fair","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-16-17","52.0767","0.438"
520,43.36804831029349,-79.74399825781074,51.61015625,"WPT 520","b2","0","Yes","s40","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-11-16-02","51.6102","0.4984"
519,43.36804642603147,-79.74398959208702,51.174609375,"WPT 519","b2","0","No","bikeroute","streetlight pole","Very Good","Good","Default","","west","al","","0","No","","","0","0","0","0","","","519","519_2017-10-25 11-15-29.png","/storage/emulated/0/MapIt/Pictures/b2/519/519_2017-10-25 11-15-29.png","2017-10-25-11-15-24","51.1746","0.486"
518,43.36813013637038,-79.74407298709048,50.37529296875,"WPT 518","b2","0","Yes","stop","2in metal pole","Very Good","Fair","Default","","east","al","","86","Yes","221","","0","0","0","0","","","","","","2017-10-25-11-14-05","50.3753","0.4185"
517,43.368133821515585,-79.7440729079699,51.277392578125,"WPT 517","b2","0","Yes","alltab","2in metal pole","Very Good","Fair","Default","","east","al","","81","Yes","220","","0","0","0","0","","","","","","2017-10-25-11-13-08","51.2774","0.4197"
516,43.36814014245829,-79.74407159064504,50.627734375,"WPT 516","b2","0","No","redwhite","u channel","Very Good","Fair","Default","","east","al","","41","Yes","219","","0","0","0","0","","","516","516_2017-10-25 11-11-50.png","/storage/emulated/0/MapIt/Pictures/b2/516/516_2017-10-25 11-11-50.png","2017-10-25-11-11-44","50.6277","0.4466"
515,43.368039708442666,-79.74426266339651,49.508349609375,"WPT 515","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","north","al","","87","Yes","218","","0","0","0","0","","2017-10-25-11-11-19","","","","2017-10-25-11-10-07","49.5083","0.4496"
514,43.368038608675306,-79.74425870535197,49.6443359375,"WPT 514","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","north","al","","86","Yes","217","","0","0","0","0","","","","","","2017-10-25-11-09-19","49.6443","0.4538"
513,43.368037456551974,-79.74426726618367,50.128955078125,"WPT 513","b2","0","No","redwhite","u channel","Very Good","Fair","Default","","north","al","","34","Yes","216","","0","0","0","0","","2017-10-25-11-09-05","513","513_2017-10-25 11-08-07.png","/storage/emulated/0/MapIt/Pictures/b2/513/513_2017-10-25 11-08-07.png","2017-10-25-11-08-03","50.129","0.6237"
512,43.36792249022528,-79.74436416905701,49.34990234375,"WPT 512","b2","spruce and white pines","No","s40","u channel","Very Good","Fair","Default","","north","al","","85","Yes","215","","0","0","0","0","","","512","512_2017-10-25 11-05-43.png","/storage/emulated/0/MapIt/Pictures/b2/512/512_2017-10-25 11-05-43.png","2017-10-25-11-05-31","49.3499","0.6724"
511,43.36845272737901,-79.74357378592504,50.500048828125,"WPT 511","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","511","511_2017-10-25 11-04-04.png","/storage/emulated/0/MapIt/Pictures/b2/511/511_2017-10-25 11-04-04.png","2017-10-25-11-04-00","50.5","0.6938"
510,43.3687209460204,-79.74326265082891,50.337451171875,"WPT 510","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","510","510_2017-10-25 11-03-03.png","/storage/emulated/0/MapIt/Pictures/b2/510/510_2017-10-25 11-03-03.png","2017-10-25-11-02-58","50.3375","0.7277"
509,43.368834413623475,-79.74316835403442,54.557177734375,"WPT 509","b2","0","No","s40","u channel","Very Good","Very Good","Default","","north","al","","80","Yes","214","","0","0","0","0","","","509","509_2017-10-25 11-00-18.png","/storage/emulated/0/MapIt/Pictures/b2/509/509_2017-10-25 11-00-18.png","2017-10-25-11-00-11","54.5572","0.499"
508,43.36898482255401,-79.74301250731514,52.202685546875,"WPT 508","b2","0","Yes","noparklr","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-10-59-14","52.2027","0.5977"
507,43.3690039348985,-79.74297985836893,51.5935546875,"WPT 507","b2","0","No","bumpahead","streetlight pole","Very Good","Very Good","Default","","south","al","","75","Yes","213","","0","0","0","0","","","507","507_2017-10-25 10-58-07.png","/storage/emulated/0/MapIt/Pictures/b2/507/507_2017-10-25 10-58-07.png","2017-10-25-10-58-03","51.5936","0.6768"
506,43.36926889334154,-79.74270646094737,53.513720703125,"WPT 506","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","506","506_2017-10-25 10-56-58.png","/storage/emulated/0/MapIt/Pictures/b2/506/506_2017-10-25 10-56-58.png","2017-10-25-10-56-54","53.5137","0.6808"
505,43.369537120607674,-79.74239965252673,50.751025390625,"WPT 505","b2","0","No","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","505","505_2017-10-25 10-55-41.png","/storage/emulated/0/MapIt/Pictures/b2/505/505_2017-10-25 10-55-41.png","2017-10-25-10-55-35","50.751","0.8093"
504,43.369597223890196,-79.74235125877203,52.66826171875,"WPT 504","b2","0","No","kidplay","u channel","Very Good","Good","Default","","south","al","","74","Yes","212","","0","0","0","0","","","504","504_2017-10-25 10-53-43.png","/storage/emulated/0/MapIt/Pictures/b2/504/504_2017-10-25 10-53-43.png","2017-10-25-10-53-38","52.6683","0.515"
503,43.369793833117,-79.74229536718303,52.934375,"WPT 503","b2","0","No","noparkr","u channel","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","503","503_2017-10-25 10-52-53.png","/storage/emulated/0/MapIt/Pictures/b2/503/503_2017-10-25 10-52-53.png","2017-10-25-10-52-47","52.9344","0.5905"
502,43.369781385117676,-79.74215386868127,52.53056640625,"WPT 502","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","north","al","","83","Yes","211","","0","0","0","0","","","","","","2017-10-25-10-51-57","52.5306","0.5295"
501,43.369795916711155,-79.74216446893479,53.62138671875,"WPT 501","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","south","al","","84","Yes","210","","0","0","0","0","","","","","","2017-10-25-10-50-41","53.6214","0.6468"
500,43.36978100948454,-79.74213686548865,52.0349609375,"WPT 500","b2","0","No","warn30","u channel","Very Good","Very Good","Default","","west","al","","64","Yes","209","","0","0","0","0","","","500","500_2017-10-25 10-49-51.png","/storage/emulated/0/MapIt/Pictures/b2/500/500_2017-10-25 10-49-51.png","2017-10-25-10-49-09","52.035","0.6108"
499,43.369808718994136,-79.74212746400372,51.629443359375,"WPT 499","b2","0","No","noparklr","streetlight pole","Fair","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","499","499_2017-10-25 10-47-08.png","/storage/emulated/0/MapIt/Pictures/b2/499/499_2017-10-25 10-47-08.png","2017-10-25-10-47-02","51.6294","0.6322"
498,43.369867460480236,-79.74224290520942,50.559619140625,"WPT 498","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","west","al","","86","Yes","208","","0","0","0","0","","","","","","2017-10-25-10-46-18","50.5596","0.5122"
497,43.369849988279384,-79.7422488140819,52.84453125,"WPT 497","b2","0","Yes","bump","2in metal pole","Very Good","Very Good","Default","","east","al","","86","Yes","207","","0","0","0","0","","","","","","2017-10-25-10-45-42","52.8445","0.5694"
496,43.36985962519702,-79.742220914055,50.41435546875,"WPT 496","b2","0","No","warn30","u channel","Very Good","Very Good","Default","","east","al","","63","Yes","206","","0","0","0","0","","","496","496_2017-10-25 10-43-14.png","/storage/emulated/0/MapIt/Pictures/b2/496/496_2017-10-25 10-43-14.png","2017-10-25-10-43-10","50.4144","0.5267"
495,43.369854412545465,-79.74220897900159,52.520068359375,"WPT 495","b2","spruce","No","noparkl","u channel","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","495","495_2017-10-25 10-42-40.png","/storage/emulated/0/MapIt/Pictures/b2/495/495_2017-10-25 10-42-40.png","2017-10-25-10-42-31","52.5201","0.5867"
494,43.37010253713652,-79.74182273493716,52.73076171875,"WPT 494","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-10-40-44","52.7308","0.5387"
493,43.37009880132155,-79.7418212346638,52.894580078125,"WPT 493","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-10-40-35","52.8946","0.5572"
492,43.37008499798685,-79.74182603978443,52.546435546875,"WPT 492","b2","0","Yes","noparklr","streetlight pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","492","492_2017-10-25 10-39-57.png","/storage/emulated/0/MapIt/Pictures/b2/492/492_2017-10-25 10-39-57.png","2017-10-25-10-39-53","52.5464","0.5756"
491,43.37017206296878,-79.74164094318076,51.714892578125,"WPT 491","b2","0","No","stop","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","491","491_2017-10-25 10-38-57.png","/storage/emulated/0/MapIt/Pictures/b2/491/491_2017-10-25 10-38-57.png","2017-10-25-10-38-52","51.7149","0.4996"
490,43.37024223068238,-79.74164459954955,51.585498046875,"WPT 490","b2","spruce and cheltenham","No","schoolahead","u channel","Fair","Very Good","Default","","west","al","","82","Yes","204","","0","0","0","0","","","490","490_2017-10-25 10-37-03.png","/storage/emulated/0/MapIt/Pictures/b2/490/490_2017-10-25 10-37-03.png","2017-10-25-10-36-56","51.5855","0.5405"
489,43.37045882425264,-79.74134166422846,50.821826171875,"WPT 489","b2","0","No","nostopl","hydro pole","Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","489","489_2017-10-25 10-35-56.png","/storage/emulated/0/MapIt/Pictures/b2/489/489_2017-10-25 10-35-56.png","2017-10-25-10-35-52","50.8218","0.485"
488,43.37061888982407,-79.74114273515625,50.58916015625,"WPT 488","b2","0","No","s40","u channel","Very Good","Very Good","Default","","west","al","","80","Yes","203","","0","0","0","0","","","488","488_2017-10-25 10-33-36.png","/storage/emulated/0/MapIt/Pictures/b2/488/488_2017-10-25 10-33-36.png","2017-10-25-10-33-30","50.5892","0.5644"
487,43.3706646277451,-79.74110049633418,50.861865234375,"WPT 487","b2","0","Yes","nostoplr","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","487","487_2017-10-25 10-33-01.png","/storage/emulated/0/MapIt/Pictures/b2/487/487_2017-10-25 10-33-01.png","2017-10-25-10-32-55","50.8619","0.6856"
486,43.37073978531407,-79.74117975871377,52.966357421875,"WPT 486","b2","0","Yes","s40","2in metal pole","Very Good","Very Good","Default","","east","al","","91","Yes","202","","0","0","0","0","","","","","","2017-10-25-10-31-56","52.9664","0.5002"
485,43.37074417621989,-79.74118045582873,51.627734375,"WPT 485","b2","0","No","bumpahead","u channel","Good","Very Good","Default","","north","al","","62","Yes","200","","0","0","0","0","","","485","485_2017-10-25 10-30-33.png","/storage/emulated/0/MapIt/Pictures/b2/485/485_2017-10-25 10-30-33.png","2017-10-25-10-30-28","51.6277","0.51"
484,43.37076217866979,-79.74114192884917,49.7849609375,"WPT 484","b2","spruce","No","nostopr","u channel","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","484","484_2017-10-25 10-29-45.png","/storage/emulated/0/MapIt/Pictures/b2/484/484_2017-10-25 10-29-45.png","2017-10-25-10-29-42","49.785","0.5665"
483,43.37101139056995,-79.74100507361072,52.451708984375,"WPT 483","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","north","al","","87","Yes","199","","0","0","0","0","","","","","","2017-10-25-10-27-30","52.4517","0.5096"
482,43.37100754723451,-79.74099924475195,51.831591796875,"WPT 482","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","north","al","","81","Yes","198","","0","0","0","0","","","","","","2017-10-25-10-26-40","51.8316","0.5717"
481,43.37100358753014,-79.74101184985193,51.73515625,"WPT 481","b2","0","No","redwhite","u channel","Very Good","Very Good","Default","","north","al","","44","Yes","197","","0","0","0","0","","","481","481_2017-10-25 10-25-42.png","/storage/emulated/0/MapIt/Pictures/b2/481/481_2017-10-25 10-25-42.png","2017-10-25-10-25-37","51.7352","0.615"
480,43.37098562540996,-79.74100327938322,51.305712890625,"WPT 480","b2","0","Yes","school","2in metal pole","Very Good","Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-10-24-38","51.3057","0.5966"
479,43.370983158216404,-79.74101968878313,53.010546875,"WPT 479","b2","0","No","bikeroute","hydro pole","Good","Very Good","Default","","north","al","","69","Yes","196","","0","0","0","0","","","479","479_2017-10-25 10-23-21.png","/storage/emulated/0/MapIt/Pictures/b2/479/479_2017-10-25 10-23-21.png","2017-10-25-10-23-12","53.0105","0.5351"
478,43.370864856948174,-79.7408816429579,51.950244140625,"WPT 478","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","87","Yes","195","","0","0","0","0","","","","","","2017-10-25-10-22-04","51.9502","0.4402"
477,43.37086324833308,-79.74088738535102,51.7419921875,"WPT 477","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","west","al","","81","Yes","194","","0","0","0","0","","","","","","2017-10-25-10-21-07","51.742","0.5557"
476,43.37086662180536,-79.74088988917538,52.00029296875,"WPT 476","b2","0","No","redwhite","u channel","Very Good","Very Good","Default","","west","al","","45","Yes","193","","0","0","0","0","","","476","476_2017-10-25 10-19-31.png","/storage/emulated/0/MapIt/Pictures/b2/476/476_2017-10-25 10-19-31.png","2017-10-25-10-19-25","52.0003","0.4724"
475,43.37087308173068,-79.74086860099851,50.1287109375,"WPT 475","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-25-10-19-06","50.1287","0.4661"
474,43.37087264700858,-79.74085765160453,50.695361328125,"WPT 474","b2","0","No","nostoplr","hydro pole","Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","474","474_2017-10-25 10-18-40.png","/storage/emulated/0/MapIt/Pictures/b2/474/474_2017-10-25 10-18-40.png","2017-10-25-10-18-33","50.6954","0.5105"
473,43.37100899626785,-79.74068853492281,50.6365234375,"WPT 473","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","68","Yes","192","","0","0","0","0","","","","","","2017-10-25-10-17-23","50.6365","0.4928"
472,43.37100896524862,-79.74069261227487,51.6462890625,"WPT 472","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","63","Yes","191","","0","0","0","0","","","","","","2017-10-25-10-16-36","51.6463","0.5171"
